0.43203011299257144, 2.424462017082321e-11, 0, regionA_me
0.43203011299257144, 2.5827829577254656e-11, 0, regionA_up
0.43203011299257144, 2.218982341458965e-11, 0, regionA_down
0.29966464978360774, 2.424462017082321e-11, 0, regionA_left
0.6096024853748883, 2.424462017082321e-11, 0, regionA_right
0.8979890232993227, 2.1363397911526514e-11, 1, regionA_me
0.8979890232993227, 2.304821850951929e-11, 1, regionA_up
0.8979890232993227, 1.9552792489728274e-11, 1, regionA_down
0.6364119381231065, 2.1363397911526514e-11, 1, regionA_left
1.2946415250589145, 2.1363397911526514e-11, 1, regionA_right
1.9071016055576773, 2.0698270862772256e-11, 2, regionA_me
1.9071016055576773, 2.191085579892219e-11, 2, regionA_up
1.9071016055576773, 1.9306977288832457e-11, 2, regionA_down
1.322803474907371, 2.0567751342542862e-11, 2, regionA_left
2.690955661765155, 2.0698270862772256e-11, 2, regionA_right
3.963974400406567, 2.1635395328360724e-11, 3, regionA_me
3.963974400406567, 2.2758459260747818e-11, 3, regionA_up
3.963974400406567, 2.0309176209047306e-11, 3, regionA_down
2.80930007536655, 2.1635395328360724e-11, 3, regionA_left
5.714909347311973, 2.1635395328360724e-11, 3, regionA_right
8.418479232217791, 2.0567751342542862e-11, 4, regionA_me
8.418479232217791, 2.191085579892219e-11, 4, regionA_up
8.418479232217791, 1.9064252445133607e-11, 4, regionA_down
5.839224060931367, 2.0567751342542862e-11, 4, regionA_left
12.137022289906493, 2.0567751342542862e-11, 4, regionA_right
17.498090332270138, 2.005385184898579e-11, 5, regionA_me
17.498090332270138, 2.1635395328360724e-11, 5, regionA_up
17.498090332270138, 1.812348690060577e-11, 5, regionA_down
12.401035305418572, 2.005385184898579e-11, 5, regionA_left
25.22720630833122, 2.005385184898579e-11, 5, regionA_right
37.16151901752408, 1.812348690060577e-11, 6, regionA_me
37.16151901752408, 2.0829618638112056e-11, 6, regionA_up
37.16151901752408, 1.5969697997905693e-11, 6, regionA_down
26.33666306370656, 1.812348690060577e-11, 6, regionA_left
52.43559111301669, 1.8354233977517804e-11, 6, regionA_right
77.24145878562743, 1.5374931403548383e-11, 7, regionA_me
77.24145878562743, 1.8354233977517804e-11, 7, regionA_up
77.24145878562743, 1.2557439628235738e-11, 7, regionA_down
54.74163404426358, 1.5570684047537286e-11, 7, regionA_left
111.35993581813243, 1.5570684047537286e-11, 7, regionA_right
164.04132594456647, 1.658747264950102e-11, 8, regionA_me
164.04132594456647, 2.0829618638112056e-11, 8, regionA_up
164.04132594456647, 1.2243683313417999e-11, 8, regionA_down
113.78231519260422, 1.658747264950102e-11, 8, regionA_left
236.500343415412, 1.658747264950102e-11, 8, regionA_right
