166.81005372000556, 7.949165580686321e-13, 0, med
166.81005372000556, 1.1010337790976819e-12, 0, up
166.81005372000556, 4.876440099825552e-13, 0, low
99.9999999999998, 7.949165580686321e-13, 0, left
278.25594022071203, 7.949165580686321e-13, 0, right
471.6405217280878, 8.248950809849409e-13, 1, med
471.6405217280878, 1.0300581349560015e-12, 1, up
471.6405217280878, 6.365881073035808e-13, 1, low
278.25594022071203, 8.188102672498158e-13, 1, left
786.7438076599394, 8.310251127146061e-13, 1, right
1333.521432163324, 5.409024780130626e-13, 2, med
1333.521432163324, 6.957348048080195e-13, 2, up
1312.367768196365, 3.8477691049412896e-13, 2, low
786.7438076599394, 5.369125271654361e-13, 2, left
2189.161379132399, 5.369125271654361e-13, 2, right
3710.6025991107654, 3.8477691049412896e-13, 3, med
3710.6025991107654, 5.613014207297682e-13, 3, up
3710.6025991107654, 2.2082663108931343e-13, 3, low
2224.447817359433, 3.8477691049412896e-13, 3, left
6289.427440010976, 3.8477691049412896e-13, 3, right
10491.397291363113, 5.17399931114477e-13, 4, med
10491.397291363113, 7.717200914126981e-13, 4, up
10491.397291363113, 2.8403784290599187e-13, 4, low
6289.427440010976, 5.17399931114477e-13, 4, left
17782.794100389227, 5.17399931114477e-13, 4, right
29663.488391777315, 6.365881073035808e-13, 5, med
29663.488391777315, 1.0454243332579566e-12, 5, up
29663.488391777315, 2.925754907206693e-13, 5, low
17782.794100389227, 6.365881073035808e-13, 5, left
50279.26135296767, 6.365881073035808e-13, 5, right
222444.78173594375, 2.449444051855759e-13, 6, med
222444.78173594375, 2.449444051855759e-13, 6, up
222444.78173594375, 1.1944567196748556e-13, 6, low
51089.697745069345, 2.4313758015367436e-13, 6, left
1000000, 2.4676465725205536e-13, 6, right
