0.4738879609717651, 2.2462828178851632e-11, 0, med
0.4738879609717651, 2.312153891907834e-11, 0, up
0.4738879609717651, 1.1893613120972331e-11, 0, low
0.3027478593754392, 2.2462828178851632e-11, 0, left
0.7280516025630632, 2.2462828178851632e-11, 0, right
1.0188449756527524, 9.081529453863068e-12, 1, med
1.0188449756527524, 1.1443988319349535e-11, 1, up
1.0188449756527524, 6.672180435969346e-12, 1, low
0.7417717172873116, 9.081529453863068e-12, 1, left
1.4257850415526598, 9.081529453863068e-12, 1, right
1.9952623149688788, 4.9494924881088804e-12, 2, med
1.9952623149688788, 7.001454720693768e-12, 2, up
1.9952623149688788, 2.8306283055546954e-12, 2, low
1.4257850415526598, 4.9494924881088804e-12, 2, left
2.6898603282767772, 4.9494924881088804e-12, 2, right
3.8351626199229596, 3.4653647545908116e-12, 3, med
3.8351626199229596, 3.566984771646418e-12, 3, up
3.8351626199229596, 1.834840536818967e-12, 3, low
2.7405506806724604, 3.4653647545908116e-12, 3, left
5.267707132875595, 3.4653647545908116e-12, 3, right
7.371698553572762, 3.852778649577812e-12, 4, med
7.371698553572762, 5.193751559698897e-12, 4, up
7.371698553572762, 2.449747588984623e-12, 4, low
5.36697694554047, 3.852778649577812e-12, 4, left
10.125241847722242, 3.815838259619065e-12, 4, right
14.16939643770268, 6.059360315074453e-12, 5, med
14.16939643770268, 7.562425126761564e-12, 5, up
14.16939643770268, 4.538410399211353e-12, 5, low
10.510457528519444, 6.059360315074453e-12, 5, left
19.462077121759133, 6.059360315074453e-12, 5, right
27.235486360395882, 5.346055619864565e-12, 6, med
27.235486360395882, 7.137670332946796e-12, 6, up
27.235486360395882, 3.5327845695517632e-12, 6, low
19.828839491270692, 5.346055619864565e-12, 6, left
37.408730733529005, 5.346055619864565e-12, 6, right
52.35026915568302, 5.143953939483899e-12, 7, med
52.35026915568302, 7.709554603399447e-12, 7, up
52.35026915568302, 2.521585161478184e-12, 7, low
38.11369735340273, 5.143953939483899e-12, 7, left
73.25965428215223, 5.143953939483899e-12, 7, right
100.62426073130779, 9.347840576457008e-12, 8, med
100.62426073130779, 9.4383352076946e-12, 8, up
100.62426073130779, 4.9494924881088804e-12, 8, low
74.64023068342853, 9.258213606528599e-12, 8, left
138.21034165307216, 9.347840576457008e-12, 8, right
197.0582377168334, 1.2601388761098533e-11, 9, med
197.0582377168334, 1.7317840039163643e-11, 9, up
197.0582377168334, 7.489916696191068e-12, 9, low
143.46856576799377, 1.2601388761098533e-11, 9, left
265.6588720280179, 1.2480566814862986e-11, 9, right
378.77244589330064, 1.7998243599081542e-11, 10, med
371.7665149701786, 2.999075836220582e-11, 10, up
378.77244589330064, 5.664193422062606e-12, 10, low
275.76588623934896, 1.7998243599081542e-11, 10, left
520.2549442372682, 1.7998243599081542e-11, 10, right
728.0516025630633, 2.3345374052017745e-11, 11, med
728.0516025630633, 2.3345374052017745e-11, 11, up
728.0516025630633, 1.2242387132886902e-11, 11, low
530.0591359946441, 2.3345374052017745e-11, 11, left
999.999999999999, 2.3345374052017745e-11, 11, right
